https://github.com/concer/AdHocSim, ADDED,,"OMNeT++ v3.0 ad-hoc network simulator"
https://github.com/ConstantineXipol/DistributedSystems2018, IGNORE,cat3,"Omnet++ Project for distributed clock synchronization"
https://github.com/CoRE-RG/CoRE4INET, ADDED,,"CoRE4INET is an extension to the INET-Framework for the event-based simulation of real-time Ethernet in the OMNEST/OMNeT++ simulation system."
https://github.com/CoRE-RG/FiCo4OMNeT, ADDED,cat1,"FiCo4OMNeT stands for „Fieldbus Communication For OMNeT“. At this point the model consists of two communication technologies – CAN and FlexRay. Both of them are implemented based on the according specification with some adaptions to fit in the simulation environmnet. "
https://github.com/CoRE-RG/oppResultManagers, IGNORE,TODO: tools,"oppResultManagers aims to simplify result recording and analysis of OMNeT++/OMNEST simulations.oppResultManagers aims to simplify result recording and analysis of OMNeT++/OMNEST simulations."
https://github.com/corigami/thesis_orion_omnet, IGNORE,cat3,"code for Master's Thesis using OMNet Simulation framework"
https://github.com/cosmicog/ccrp_omnet4, IGNORE,cat4 - random student project,"CCRP Wireless Sensor Network Routing Protocol for Testing in OMNeT++ Simulator, 2015"
https://github.com/cosmicog/leach_omnet4, IGNORE,cat4 - random student project,"LEACH Wireless Sensor Network Routing Protocol for Testing in OMNeT++ Simulator, 2014"
https://github.com/cosmicog/wstleach_omnet4, IGNORE,cat4 - random student project,"WST-LEACH Wireless Sensor Network Routing Protocol for Testing in OMNeT++ Simulator 2014"
https://github.com/cresmoon/mstcp, IGNORE,cat4 - random student project,"This repo is to host the OMNeT++ code for Vinh Lam's project"
https://github.com/cresmoon/qcsma, IGNORE,cat4 - random student project,"This repo is to host the OMNeT++ code for Ngat Tran's project"
https://github.com/CSC579/manet, IGNORE,cat4 - random student project,"This is a course project on performance analysis of MANET using Omnet++ tool."
https://github.com/cschwartz/scalar-tools, IGNORE,cat3 - tools?,"A set of functions and scripts to process scalar result files of omnet++ simulations"
https://github.com/cscooper/ClusterLib, IGNORE,cat3,"Implementations of a selection of clustering algorithms for VANETs, written in C++ for OMNeT++"
https://github.com/d0d0d0/omnet-crosslayer, IGNORE,cat3,"Cross-layer stack design framework for OMNeT++"
https://github.com/d3scomp/ROSOMNeT, IGNORE,cat3,"Implementation of 802.15.4 networking devices using OMNeT++ and INET usable via ROS interface."
https://github.com/d3scomp/scalable-reliability, IGNORE,cat4 - random student project,"OMNeT++ with INET simulation of message exchange in operation safety system in semi-robotic factory."
https://github.com/dalwadani/omnet_extractor, IGNORE,cat3,"Extract results from OMNeT++ results files"
https://github.com/damianroca/iQ---Queue-model-simulation, IGNORE,cat3,"This is the OMNET++ project, called iQ, where we developed a processor simulation tool based on queue models and statistical information. In this specific model, the tool matches an Intel Ivy Bridge."
https://github.com/danhld/openflow, IGNORE,port of https://github.com/lsinfo3/ofomnet to Omnet++5 /Inet 3.6
https://github.com/DanielaBistrean/D2DCommunication, IGNORE,cat3,"Simple 5G D2D communication model simulation in OMNeT++"
https://github.com/danielsengkey/resultProcessing, IGNORE,cat3 - tools?,"This is a sample project of using R to process OMNeT++ simulation results."
https://github.com/dantweed/DFRA-omnet, IGNORE,cat3,"DFRA-omnet  OMNet++ Source code for DFRA simulations"
https://github.com/delim/mixim-tmmac, IGNORE,cat3,"Implementation of TMMAC in OMNET++/MiXiM"
https://github.com/des-testbed/libara, ADDED,,
https://github.com/dethos/wifi-network-sim, IGNORE,cat4 - random student project,"OMNET++ project to simulate a given wifi network"
https://github.com/devilkuro/ASD_TS, IGNORE,cat4,"IDE: OMNeT++ 4.5 or later https://omnetpp.org/"
https://github.com/devilkuro/V2VCoDown, IGNORE,cat4,"IDE: OMNeT++ 4.5 or later"
https://github.com/dhuertas/cell-signaling, ADDED,,
https://github.com/dijekarim/leach, IGNORE,cat4,"omnet++ leach source"
https://github.com/diranolaleye/RFIDSim, IGNORE,cat3,"MiXiM/OMNeT++-based RFID/IoT network simulator [https://www.youtube.com/watch?v=7h4BP9I_TDY; https://www.youtube.com/watch?v=XUWzs7qwRtU]"
https://github.com/donnytab/CellNetwork, IGNORE,cat3,"Small Cells Network Simulator using OMNeT++"
https://github.com/dylsmith/OmNETStats, IGNORE,cat3 - tools?,"Calculates some simple statistics based on output files from the OmNET++/SUMO simulator used at VGrid"
https://github.com/egidisa/PEVA-Vacation-Server, IGNORE,cat4 - random student project,"An applied queueing theory project carried our with the help of Omnet++. The project is aimed at the evaluation and the study of a queueing model comprised of a client and a server that can take \"vacations\" and stop serving clients for a exponentially distributed amount of time."
https://github.com/egrim/grapevine-interest, IGNORE,cat3,"Grapevine with interest tracking (omnet++ models and simulation)"
https://github.com/eng-assys/VisualCastalia, IGNORE,cat3,"An extension to support image transmission on Castalia/OMNet++ "
https://github.com/esterl/kdet-omnetpp, IGNORE,cat3,"Evaluation of KDet protocol using omnet++"
https://github.com/Faouziii/wsn-and-omnet---simulation, IGNORE,cat4 - empty,"omnet++  simulation of wireless sensor networks with multi target tracking using data mules, collecting data and then transmitted to the base station or the sink. data mules are mobile sensors that capture data from sensors in its range and finally take it to the sink thus reducing power consumption by sensor nodes."
https://github.com/fjestevez/DARP, IGNORE,cat3,"Dynamical and Adaptive Radio Protocol (DARP) Model for OMNeT++"
https://github.com/FPar/p2parking, IGNORE,cat4 - random student project,"An omnet++/veins simulation for simple decentralized parking place discovery."
https://github.com/francescoracciatti/network-attack-simulator, IGNORE,cat3,"Cyber-physical attack simulator based on OMNeT++/INET."
https://github.com/freiheitsnetz/wireless-exercise, IGNORE,cat4 - random student project,"OMNeT++ INET Exercise for wireless VoIP and web users"
https://github.com/gabrielmd/omnet-projects, IGNORE,cat4 - empty,"Some basic simulations for OMNET++"
https://github.com/GayashanNA/ECSNeT, IGNORE,cat3,"A simulation framework built on OMNeT++ for Distributed Stream Processing applications running on Edge and Cloud computing environments."
https://github.com/gcorral/test, IGNORE,cat4 - empty,"Zigbee modules for Omnet++/INETMAT"
https://github.com/georgechalhoub/DSL-vs.-TDM-Discrete-Event-Simulations, IGNORE,cat4 - random student project,"In this repository, you we implement, using OMNET++, a network topology, which consists of an SP “service provider node” (e.g., Verizon or AT&T) representing the manager of the network (i.e., the one that allocates bandwidth to the users) connecting two types of users: DSL and TDM. The DSL users D1 and D2 are each dedicated a link such that the bandwidth on the bidirectional link connecting D1 is 5Mbps, and for D2 it is 10Mbps. On the other hand, all N TDM users share a single channel of total capacity 100Mbps in both the upstream and downstream directions, and are allocated bandwidth in the upstream direction in a TDM fashion (i.e., each user Ti =1…N gets a fixed timeslot in every TDM frame). The TDM frame is set to Xms (the default value would be 2ms), such that X is a variable that can change for different simulation scenarios. Here, we shall ignore data transmission and bandwidth allocation in the downstream direction."
https://github.com/gistnetserv-uah/AllPath-OMNeT, IGNORE,cat3,"Different pieces of code of the All-Path Family written for OMNeT++/INET"
https://github.com/goofacz/docker-omnetpp-inet-travis, IGNORE,cat3 - deprecated? tools?,"Docker image containing OMNET++ and INET for Travis CI"
https://github.com/goofacz/minimal-inet-project, IGNORE,cat4 - random student project,"Minimal OMNET++ project using INET."
https://github.com/H2020-COSSIM/COSSIM_GUI, IGNORE,cat3 - tools?,"The GUI of the COSSIM framework. It serves as an OMNET++/OMNEST addon that extends the Eclipse-based environment."
https://github.com/H2020-COSSIM/OMNETPP_COSSIM_workspace, IGNORE,cat3 - tools?,"All modifications required to extend the functionality of the OMNET++/OMNEST network simulator to work with the COSSIM framework. "
https://github.com/Hassen88/add, IGNORE,cat4 - empty,"omnet ++"
https://github.com/hectordelahoz/ProcessBusIec61850, IGNORE,cat3,"This project contains an OMNeT++/INET extension to support IEC61850 process bus communication (GOOSE and SV)"
https://github.com/helloworld1973/Wireless_Communication_Simulation, IGNORE,cat4 - seems like random student project,"wireless network simulation(using OMNet++5.0)"
https://github.com/h-hosseini/GA3_OMNet5_2_inet3_6_2, IGNORE,cat3,"An implementation of GA3 in OMNeT++"
https://github.com/hhucn/omnetpp-federate, IGNORE,cat4,"The VSimRTI OMNeT++ federate forked from VSimRTI 0.14.0"
https://github.com/Hiddensound/Gradsem-MALL, IGNORE,cat4 - random student project,"Code snips for Implementing MALL in Omnet++ IDE(Windows). MALL- Matrix localization and Completion for wireless networks. "
https://github.com/hrncovic/ansa, IGNORE,cat4,"content of OMNeT++/samples/inet/src/ansa directory"
https://github.com/hungtt28/GeoRouting, IGNORE,cat3,"A framework for GeoRouting protocol base on Castalia/OMNeT simulation"
https://github.com/hunter-87/olsr-with-nc-simulation, IGNORE,contains only some simulations,"omnet simulation in a olsr network"
https://github.com/hunter-87/omnet-olsr-with-nc-support, IGNORE,cat3,"Add network coding support to olsr implementation in omnet++"
https://github.com/i7sid/SkyNet-Sim, IGNORE,cat3,"Paraglider simulation model for OMNeT++ 4.4 and MiXiM (https://github.com/sommer/veins/tree/veins)"
https://github.com/iamRusty/OMNeT-3.4b2-for-Ubuntu-16.02, IGNORE,cat4,"Working source code of OMNeT++ 3.4b2 "
https://github.com/ichigo663/Omnet_DataCenterPerformanceSim, IGNORE,cat4,"Simulation of a Data Center performance with Omnet++"
https://github.com/ilidan-the-modeler/oHSPA, IGNORE,cat4 - empty,"A suite of High Speed Packet Access simulation models for OMNeT++ engine"
https://github.com/inet-framework/inet, ADDED,,"INET Framework for the OMNeT++ discrete event simulator"
https://github.com/inet-framework/inet-quagga, ADDED,,"Quagga routing daemon for the OMNeT++ INET-framework "
https://github.com/inet-framework/os3, ADDED,,"Satellite tracking library for OMNeT++/INET-Framework"
https://github.com/inet-framework/simulte, ADDED,,"SimuLTE - LTE System Level Simulation Model and Simulator for INET & OMNeT++"
https://github.com/inocsin/fat_tree, IGNORE,cat4 - random student project,"Implement Fat-Tree network using OMNeT++"
https://github.com/insop/QCN, IGNORE,cat3,"Public fork of OMNET++ simulation for QCN (Quantized Congestion Notification) IEEE 802.1Qau, [search keywords: omnet++ qcn]"
https://github.com/ioannis-papikas/packet-filter-cpp, IGNORE,cat4 - random student project,"Packet Filter using Filter OmNET++"
https://github.com/i-tek/inet_ncs, IGNORE,cat3,"Provides a basic set of utilities to create network control systems in omnet++ (with inet)."
https://github.com/jackbergus/krouter, IGNORE,cat3,"An Omnet implementation for a router with k different outputs with routing probabilities."
https://github.com/jacob-mf/cpant, IGNORE,cat3,"A simple Cpant routing algorithm in OMNeT++ 4.2"
https://github.com/jacob-mf/routing-wmn, IGNORE,cat3,"OMNeT++ project about routing protocols under wireless mesh networks. Presents main brand new ACO based routing protocol AntWMNet, and  AODV and static protocols versions, also 3 WMNs samples"
https://github.com/JadNassar/projet-co, IGNORE,cat4 - empty,"omnet "
https://github.com/jasonbe123/omnetOptical, IGNORE,cat4 - random student project,"SDN OMNeT++"
https://github.com/javad-zarrin/HARD, IGNORE,cat2 - implementation of the author's own protocol,"HARD (Hybrid Adaptive Resource Discovery) simulation in OMNET++"
https://github.com/jgalfaro/mirrored-omnetSims, IGNORE,cat4,"OMNeT++ simulations"
https://github.com/jheinovski/tictoc, IGNORE,cat4 - random student project,"tic toc tutorial for OmNeT++"
https://github.com/jjayantamahata/OMNET-, IGNORE,cat4 - empty,"Let's talk about OMNET++"
https://github.com/jjayantamahata/OMNET-Project, IGNORE,cat4 - empty,"Let's talk about OMNET++"
https://github.com/jmaureir/Channels, IGNORE,cat4 - random student project,"OMNeT++ Wired Channels to with a failures capabilities"
https://github.com/jmaureir/DirectionalRadio, ADDED,cat2,"OMNeT++ Directional Radio Model"
https://github.com/jmaureir/scripts, IGNORE,cat3,"Omnet++ 4.0 Processing Scripts"
https://github.com/jmaureir/UDPPing, IGNORE,cat3,"OMNeT++ UDP Ping application"
https://github.com/joaodanilo1992/EAGR, IGNORE,cat3,"Implementation in OMNeT++ the algorithm EAGR ( Energy Aware Greedy Routing)"
https://github.com/jonyshahin/omnet-dsi, IGNORE,cat4 - random student project,"Automatically exported from code.google.com/p/omnet-dsi"
https://github.com/jsgilmore/pithos, ADDED,cat2,"P2P MMVE Omnet++/Oversim simulation"
https://github.com/jsirak/simple_hubswitch, IGNORE,cat4 - random student project,"An OMNeT++ project"
https://github.com/juliusf/Neurogenesis, ADDED,,"Distributed Omnet Simulation Toolchain"
https://github.com/juliusf/visual-cortex, IGNORE,TODO: tools?,"plotting & analysis scripts for omnet++"
https://github.com/karima28/DGA_MasterProject, IGNORE,cat4,"DGA Implementation on Omnet++"
https://github.com/kirankishore/voiptool, ADDED,,"OMNeT++ 4.x port of the TKN VoIPTool"
https://github.com/kitakita/omnetpp_obs, IGNORE,cat3,"Optical Burst Switching (OBS) Modules for OMNeT++ 4.1"
https://github.com/KonigMachine/CSMA-CA-PerformanceAnalysis, IGNORE,cat4 - random student project,"Performance comparison of random access techniques on OMNET++ ( CSMA, CSMA/CA )"
https://github.com/kristjanvj/DRGSimLib, IGNORE,cat3,"Dynamic Random Graph Simulation Library for OMNeT++"
https://github.com/kristjanvj/omnet-httptools, IGNORE,cat4 - random student project,"Automatically exported from code.google.com/p/omnet-httptools"
https://github.com/kronosgreen/khopca-inet-omnet, IGNORE,cat4 - random student project,"The K-Hop Clustering Algorithm implemented in OMNeT++ using INET's networking features to simulate ad-hoc communication."
https://github.com/kronosgreen/OMNeT-Mesh-and-Distribution-Lab, IGNORE,cat4 - random student project,"Lab that takes the reader through the basics of OMNeT++, a network simulation IDE, and takes them through the creation of a mesh network and a distribution network. "
https://github.com/kunterbunt/research-project, IGNORE,cat4 - random student project,"TUHH Research Project titled \"Implementation and Evaluation of D2D Scheduling Algorithms in LTE using OMNeT++\""
https://github.com/kvetak/ANSA, ADDED,,"ANSAINET extends INET framework for OMNeT++"
https://github.com/kwygbo/TicToc_pts, IGNORE,cat4,"OMNeT++ Tutorial Code"
https://github.com/kyeongsoo/hybridPon, IGNORE,TODO: deprecated - predecessor of INET-HNRL,"A hybrid TDM/WDM-PON simulator based on OMNeT++"
https://github.com/laprej/yawns, IGNORE,cat3,"Putting YAWNS into OMNeT++"
https://github.com/larioandr/rfidsim, IGNORE,cat4 - random student project,"Simulation model of UHF RFID system on top of OMNeT++ and Python 3"
https://github.com/lbedogni/Basic-Broadcast-Simulation, IGNORE,cat4 - random student project,"A sample broadcast simulation using Omnet"
https://github.com/lejmr/carobs, ADDED,,"Car Optical Burst Switching OMNeT++ simulator"
https://github.com/leonardobonati/csma_ca, IGNORE,cat3 (deprecated?),"OMNeT++ implementation of the unslotted carrier sense medium access protocol with collision avoidance (CSMA/CA) used by the IEEE 802.15.4 standard."
https://github.com/leonardobonati/dual_beacon_discovery, IGNORE,cat3,"OMNeT++ implementation of the dual beacon discovery protocol for a mobile sink to collect data from a static sensor."
https://github.com/leonardobonati/slotted_aloha, IGNORE,cat3,"OMNeT++ implementation of Slotted ALOHA protocol."
https://github.com/leszekbulawa/omnetpp-docker, IGNORE,cat4 - not useful,"Dockerized Omnet++"
https://github.com/lewoudar/cybercafe-omnetpp, IGNORE,cat4 - random student project,"Micro-projet qui consiste à simuler une file d'attente d'un cybercafé à l'aide du logiciel Omnet++"
https://github.com/lidongming/mf-opp4, ADDED,,"Mobility Framework for OMNeT++ 4"
https://github.com/lorin-andrei/platooning_Cacc, IGNORE,cat4 - contains just a README file,"Omnet++ & Veins"
https://github.com/lsinfo3/ofomnet, IGNORE, already added as part of Openflow
https://github.com/luci-e/Alaula, IGNORE,cat3,"A VLC extension for Omnet++"
https://github.com/Lupupam/neta_v2, IGNORE,cat3,"NETA - NETwork Attacks framework for OMNET++ - v2.0"
https://github.com/Lux92/Rai_D4, IGNORE,cat3,"Progetto di Omnet - Elaborato D"
https://github.com/Lux92/Rai_D, IGNORE,cat4 - random student project,"Progetto di Omnet - Elaborato D"
https://github.com/maazashiq/OmnetLabBroadcast, IGNORE,cat4 - random student project,"Lab for OMNeT++ network simulator"
https://github.com/macosiol/boyas, IGNORE,cat4 - random student project,"Cambios a omnet derivado del proyecto de boyas"
https://github.com/mahedee/GTree, IGNORE,cat3,"Gravitational tree an improved leach by omnet++"
https://github.com/mahedee/OMNeT-code-sample, IGNORE,cat4,"Sample code by OMNeT++"
https://github.com/mahedee/pvt-leach, IGNORE,cat3 - seems incomplete, lack of documentation,"Leach project by omnet++"
https://github.com/marcelebbrecht/powerrouting, IGNORE,cat2 - own power-aware versions of AODV and OLSR for INETMANET - a good BSc thesis incl the text,"powerrouting - power based routing decisions on manet protocols for omnet++"
https://github.com/marco-tiloca-sics/INET_SDN_dev, IGNORE,cat3 - abandoned development repo,
https://github.com/mariowise/omnetpp_moving_window, IGNORE,cat4 - random student project,"A simulation of moving window over a pseudo token ring in Omnet++"
https://github.com/martinlevesque/Co-MATLAB-OMNeT, IGNORE,cat3,"Minimal co-simulator combining OMNeT++ and MATLAB."
https://github.com/martinlevesque/lte-mac, IGNORE,cat3,"OMNeT++ implementation of the Long Term Evolution Advanced (LTE-A) MAC layer"
https://github.com/martinlevesque/ptp-plusplus, ADDED,,"Precision Time Protocol (PTP) module for OMNeT++ / INET 2.6"
https://github.com/mathiashls/confidence_interval, IGNORE,cat4 - random student project,"Experiment to study confidence interval using Omnet++ and Matlab"
https://github.com/mathiashls/mm1, IGNORE,cat3,"Omnet++ implementation for MM1 Queue"
https://github.com/matthewtelia/wirelessnetworksJANUS, IGNORE,cat3,"Final Project for Wireless Sensor Networks class. Implementing JANUS in Omnet ++"
https://github.com/mattia-venturini/acdc, IGNORE,cat4 - random student project,"An omnet++ simulator for the ACDC model for cheat detection in P2P architectures"
https://github.com/mauro-belgiovine/fly_and_recharge, IGNORE,cat4 - random student project,"Omnet++ simulation of a swarm-intelligence inspired algorithm to schedule recharge tasks in a (fixed) UAV mesh network."
https://github.com/mauro-belgiovine/impro-leach, IGNORE,cat4 - random student project,"Improved Leach is a project in Omnet++ aiming to simulate a version of Leach with an improved Cluster Head (CH) selection scheme."
https://github.com/maxnaz2000/omnetWIFI, IGNORE,cat4 - empty,"omnet"
https://github.com/mdpasha/VCC, IGNORE,cat4,"Vehicular Cloud Computing using OMNET++ and SUMo"
https://github.com/mhaitjema/DataCenter, ADDED,,"A lightweight packet-level OMNeT++ simulator designed to simulate large FatTree data center networks."
https://github.com/michaelkirsche/6lowpan4omnet-diy, ADDED,,"6LoWPAN Model for OMNeT++ - Integrate It Yourself Version"
https://github.com/michaelkirsche/IEEE802154INET-Standalone, ADDED,,"A new IEEE 802.15.4 Simulation Model for OMNeT++ 4.x / INET 2.x"
https://github.com/michaelkirsche/uip4nsc, IGNORE,cat4 - empty,"Integrating Contiki's uIP TCP/IP Stack into the OMNeT++ Port of the Sam Jansen's Network Simulation Cradle (NSC)"
https://github.com/michaelklopf/FatTreeDataCenterSimulator, IGNORE,cat3,"OMNeT++ 4.2.2 and INET 1.99* Fat-Tree Data Center Simulator"
https://github.com/mightyCelu/oppsql, IGNORE,add to tools?,"Tools for interacting with OmNET++ SQLite result files"
https://github.com/mikeciav/CMTS-in-OMNET, IGNORE,cat4 - random student project,"An OMNET++ block that can model the behavior of either a Cable Modem or Cable Modem Termination System. Completed by Michael Ciavarella as part of his Master's thesis at Villanova University"
https://github.com/mikelizal/OBSmodules, ADDED,,"Optical Burs Switching simulation modules for OMNet++"
https://github.com/mkit/jni, IGNORE,TODO: tools?,"Integration of jDEECo and OMNET++"
https://github.com/mp18iitbbs/OMNET-, IGNORE,cat4 - empty,"SDN simulations on OMNET++"
https://github.com/mstehlik/IDSforWSN, IGNORE,cat4 - random student project,"WSN IDS simulation framework based on MiXiM framework and OMNeT++ simulator"
https://github.com/muhana2/ProxyMobileIPv6, IGNORE,cat4 - empty,"The OMNeT++ network simulator is used to develop and evaluate the proxy mobile IP (PMIP), called PMIPSim, which is an OMNeT++-based simulation model. OMNeT++ is a discrete event and open-source network simulator for the development of models such as queuing systems, communication networks, and multiprocessors, is free to use for academic purposes under the Academic Public License. "
https://github.com/myownrhyme/oppo-aodv, IGNORE,cat4 - random student project,"omnet++ oppo-aodv"
https://github.com/mzsala/polyraptor, IGNORE,cat3,"Polyraptor implementation in OmNet++"
https://github.com/natanjory/ADS_OMNET, IGNORE,cat4 - random student project,"Examples using OMNET - Simulation network "
https://github.com/navarrojoaquin/adaptive-video-tcp-omnet, IGNORE,cat3,"OMNeT++ & INET project to simulate adaptive video streaming over TCP"
